Id,Category
0,nievzdyjetotakmojexbolzuplnej
1,enjoy
2,schirisspielerinnernmichandiversewmgruppenspielebeiden
3,guidocantzmachtesseit
4,leredoy
5,nimportequoi
6,môjpomáhalstrašnesovšetkýmrádkeďbolmaličkýteraz
7,noesmarketingnifrutaescienciadedatoste
8,jaodporúčambalatonsiofokniejetamsíceslanávodaale
9,jednodraśnięcie
10,jaipaslimpressionquelesfrèremusulmanssoitenvogue
11,bonjourmerciencorepourlesrenseignementsjeverraisije
12,voilàjechercheunjeuàmefairedepuispas
13,marketing
14,nosjeunesser�veille
15,porquenolosdos
16,dioptriektorenamerapristrojsarealnenedavajudookuliaridavaju
17,ladéclarationdesdroitsdelhommecestuntissudinepties
18,jaiachetéunebaguechezmatyilyaquelques
19,alejaktobasiajaktobasiaprzecieżkubamiał
20,claroclaroseusabaconfinesterapéuticostambién¿verdadpara
21,puesesqueyanotengomásquedoshermanos
22,erteiltsichauchdenplatzmitfranciscauriodie
23,commentpeuxtumaffirmerquelesarticlesrespectentlesrègles
24,coucoupassionnéeouicelamestdéjàarrivéecestunephase
25,aberaufbeidengerätenistmailidentischeingerichtetdhicloudcom
26,dankedassdunochwasgesagthast
27,hallojetztistjaeineneueseriederapplewatch
28,brońbożemysięniemigamyjesteśmyjaknajbardziejza
29,nonnonmaisçava…
30,lespommesdeterre…commec’estcurieux…tuentendsça
31,yyeladoboqueustedlequieraponereh
32,neviemcijetotrestnealerozhodnejetonemoralne
33,lordklifabayilneubeutoubiiii😂
34,denverspieltgenaudenrichtigenbasketballumdenspursärger
35,fanfanrobertgastoucastilloruizfesoniaffrancepackfxavierdarachelelnjee…
36,c’estarrangé…
37,déjàpourquoiclaquerkdansunmariageblingbling
38,bonjouralorsvoilàenespérantêtredanslebonendroit
39,meisterundkönigdazuwermißgönntseuchihrsolltdafür
40,turigolesavecunculmignoncommelemienje
41,voyamostrarestoacadaextranjeroquepregunteque
42,bonjourilestdifficilesansvouloircontredirejiavdeparler
43,jesuisaucourantmaisilssontunpeutêtus
44,mojmuzmalobcadtaketikypomoholrozhovorakrozhovor
45,katrinistausdemurlaubzurückundhatkurzstellung
46,siewerdendochheutenichtwiederaufbrechen
47,jaiconnuunhommequinenraffolaitpasunautre
48,sã­probablementefueralaguerrafrã­alacausantedelo
49,jenesuispasconvaincuquilfautfaireses�tudes
50,arrêtedêtreaussinégativeetdemauvaisefoisuiteà
51,ilyaungoulagspécialpourcesgenslà
52,mjm
53,letourniqueue
54,sigraciasalfinallorealicedeestamanerano
55,toutcequ’oseunhommejel’ose—approchesous
56,jediraissecondpirejusteapr�sleslabosinformatiquesdes
