Id,Category
0,1
1,1
2,4
3,1
4,1
5,1
6,1
7,1
8,2
9,4
10,3
11,2
12,3
13,1
14,1
15,2
16,1
17,1
18,1
19,1
20,4
21,3
22,1
23,1
24,1
25,3
26,3
27,1
28,4
29,1
30,3
31,2
32,0
33,1
34,1
35,1
36,1
37,1
38,2
39,2
40,3
41,2
42,2
43,2
44,1
45,2
46,1
47,3
48,4
49,1
50,2
51,3
52,1
53,1
54,3
55,1
56,2
57,2
58,1
59,3
60,2
61,0
62,2
63,1
64,1
65,0
66,3
67,2
68,4
69,1
70,3
71,1
72,1
73,1
74,1
75,1
76,1
77,0
78,3
79,2
80,1
81,1
82,0
83,1
84,2
85,3
86,1
87,2
88,2
89,1
90,4
91,0
92,2
93,1
94,3
95,1
96,2
97,3
98,1
99,1
100,1
101,2
102,1
103,1
104,0
105,2
106,3
107,1
108,1
109,2
110,2
111,1
112,2
113,4
114,1
115,1
116,1
117,1
118,3
119,1
120,4
121,2
122,1
123,1
124,2
125,2
126,2
127,1
128,1
129,3
130,3
131,2
132,1
133,3
134,1
135,2
136,1
137,2
138,1
139,2
140,2
141,3
142,1
143,4
144,3
145,1
146,2
147,0
148,3
149,1
150,1
151,2
152,2
153,1
154,0
155,1
156,2
157,1
158,2
159,1
160,2
161,2
162,4
163,1
164,3
165,2
166,3
167,1
168,1
169,2
170,1
171,1
172,1
173,1
174,2
175,2
176,2
177,2
178,2
179,2
180,1
181,3
182,4
183,0
184,1
185,1
186,1
187,3
188,1
189,1
190,4
191,1
192,1
193,1
194,3
195,1
196,2
197,1
198,1
199,2
200,3
201,1
202,4
203,1
204,1
205,2
206,2
207,1
208,2
209,2
210,1
211,2
212,1
213,3
214,4
215,1
216,1
217,2
218,1
219,4
220,1
221,2
222,1
223,2
224,2
225,1
226,1
227,1
228,4
229,2
230,1
231,3
232,1
233,2
234,1
235,1
236,1
237,1
238,2
239,4
240,2
241,1
242,1
243,3
244,1
245,1
246,3
247,1
248,1
249,1
250,3
251,3
252,3
253,1
254,3
255,1
256,2
257,0
258,2
259,2
260,1
261,2
262,1
263,3
264,2
265,1
266,1
267,4
268,2
269,2
270,1
271,1
272,1
273,1
274,1
275,1
276,2
277,3
278,3
279,2
280,1
281,1
282,1
283,3
284,1
285,0
286,0
287,1
288,1
289,2
290,3
291,1
292,1
293,1
294,1
295,1
296,2
297,2
298,2
299,2
300,1
301,1
302,2
303,1
304,3
305,1
306,1
307,3
308,2
309,1
310,1
311,4
312,1
313,0
314,1
315,1
316,2
317,2
318,1
319,1
320,1
321,0
322,1
323,2
324,3
325,4
326,1
327,3
328,3
329,1
330,1
331,1
332,1
333,1
334,1
335,3
336,1
337,2
338,1
339,4
340,1
341,2
342,3
343,1
344,3
345,1
346,3
347,3
348,1
349,3
350,1
351,1
352,2
353,1
354,1
355,1
356,1
357,3
358,3
359,1
360,2
361,1
362,4
363,1
364,1
365,1
366,2
367,1
368,1
369,1
370,1
371,0
372,1
373,1
374,0
375,1
376,3
377,1
378,3
379,2
380,3
381,1
382,1
383,1
384,1
385,4
386,4
387,3
388,4
389,1
390,2
391,2
392,1
393,4
394,1
395,1
396,1
397,1
398,1
399,0
400,2
401,2
402,2
403,2
404,2
405,4
406,2
407,2
408,1
409,1
410,2
411,1
412,1
413,1
414,1
415,1
416,1
417,3
418,2
419,1
420,1
421,4
422,3
423,2
424,1
425,1
426,1
427,2
428,2
429,1
430,0
431,1
432,1
433,1
434,2
435,1
436,1
437,2
438,3
439,2
440,1
441,1
442,2
443,1
444,4
445,2
446,1
447,2
448,1
449,2
450,1
451,4
452,2
453,2
454,1
455,2
456,1
457,1
458,1
459,4
460,2
461,0
462,1
463,1
464,1
465,1
466,1
467,3
468,2
469,2
470,2
471,1
472,2
473,1
474,1
475,2
476,3
477,2
478,1
479,2
480,2
481,1
482,1
483,1
484,0
485,4
486,1
487,3
488,1
489,1
490,0
491,1
492,3
493,3
494,1
495,1
496,2
497,2
498,1
499,1
500,1
501,3
502,2
503,4
504,1
505,2
506,1
507,1
508,2
509,1
510,3
511,0
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,2
521,0
522,3
523,2
524,1
525,3
526,1
527,3
528,1
529,1
530,1
531,2
532,1
533,1
534,4
535,1
536,1
537,1
538,3
539,1
540,1
541,1
542,0
543,1
544,1
545,2
546,0
547,0
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,2
556,2
557,1
558,3
559,1
560,1
561,1
562,1
563,1
564,1
565,2
566,0
567,2
568,4
569,1
570,1
571,2
572,1
573,1
574,1
575,0
576,0
577,2
578,1
579,2
580,1
581,1
582,1
583,1
584,4
585,1
586,2
587,2
588,1
589,2
590,3
591,2
592,2
593,1
594,1
595,1
596,1
597,2
598,1
599,4
600,1
601,2
602,1
603,1
604,2
605,1
606,2
607,2
608,2
609,1
610,2
611,1
612,3
613,0
614,1
615,4
616,1
617,1
618,2
619,1
620,1
621,1
622,1
623,2
624,1
625,3
626,1
627,1
628,4
629,1
630,1
631,3
632,1
633,1
634,1
635,4
636,2
637,1
638,2
639,2
640,1
641,1
642,1
643,2
644,1
645,0
646,1
647,1
648,1
649,3
650,2
651,2
652,2
653,1
654,2
655,2
656,2
657,2
658,2
659,2
660,1
661,2
662,3
663,1
664,3
665,0
666,1
667,3
668,2
669,1
670,3
671,0
672,1
673,2
674,1
675,1
676,2
677,1
678,1
679,2
680,2
681,1
682,2
683,3
684,2
685,2
686,1
687,3
688,2
689,1
690,1
691,3
692,2
693,1
694,1
695,2
696,0
697,2
698,1
699,1
700,3
701,3
702,1
703,2
704,1
705,2
706,1
707,1
708,1
709,1
710,1
711,1
712,3
713,3
714,1
715,1
716,1
717,4
718,1
719,1
720,1
721,2
722,1
723,1
724,1
725,1
726,1
727,2
728,1
729,2
730,3
731,1
732,3
733,1
734,3
735,1
736,1
737,1
738,1
739,3
740,1
741,2
742,3
743,2
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,3
752,0
753,0
754,1
755,1
756,3
757,0
758,4
759,2
760,0
761,2
762,3
763,1
764,1
765,2
766,2
767,1
768,1
769,0
770,2
771,1
772,1
773,3
774,0
775,0
776,1
777,2
778,2
779,1
780,1
781,2
782,1
783,1
784,1
785,1
786,3
787,4
788,1
789,3
790,3
791,0
792,1
793,3
794,4
795,2
796,3
797,1
798,1
799,3
800,1
801,1
802,0
803,0
804,1
805,1
806,3
807,4
808,2
809,1
810,0
811,2
