Id,Category
0,3
1,1
2,1
3,1
4,2
5,2
6,4
7,2
8,2
9,1
10,1
11,1
12,3
13,1
14,4
15,1
16,2
17,3
18,1
19,1
20,1
21,2
22,1
23,1
24,4
25,4
26,4
27,1
28,1
29,3
30,4
31,3
32,1
33,2
34,2
35,1
36,2
37,2
38,1
39,2
40,1
41,1
42,1
43,2
44,1
45,4
46,2
47,1
48,1
49,2
50,1
51,3
52,1
53,0
54,1
55,1
56,2
57,3
58,1
59,1
60,1
61,2
62,3
63,2
64,2
65,2
66,1
67,2
68,1
69,4
70,0
71,1
72,1
73,2
74,0
75,2
76,2
77,4
78,1
79,1
80,1
81,1
82,4
83,3
84,1
85,1
86,0
87,1
88,2
89,0
90,2
91,2
92,1
93,3
94,1
95,2
96,2
97,4
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,0
106,1
107,2
108,1
109,2
110,1
111,1
112,3
113,0
114,1
115,2
116,4
117,1
118,1
119,2
120,2
121,1
122,1
123,1
124,2
125,2
126,1
127,1
128,2
129,1
130,4
131,1
132,3
133,3
134,2
135,3
136,1
137,3
138,3
139,1
140,2
141,1
142,0
143,1
144,3
145,3
146,2
147,3
148,2
149,1
150,2
151,0
152,2
153,3
154,1
155,2
156,1
157,1
158,2
159,2
160,4
161,1
162,2
163,2
164,1
165,2
166,2
167,1
168,0
169,1
170,1
171,1
172,4
173,3
174,1
175,1
176,1
177,3
178,1
179,0
180,1
181,1
182,4
183,1
184,1
185,1
186,2
187,1
188,2
189,3
190,3
191,1
192,2
193,2
194,1
195,2
196,1
197,0
198,2
199,2
200,1
201,1
202,2
203,3
204,2
205,2
206,1
207,3
208,1
209,1
210,2
211,2
212,1
213,1
214,3
215,2
216,2
217,1
218,2
219,2
220,4
221,1
222,3
223,3
224,3
225,2
226,2
227,3
228,0
229,1
230,3
231,2
232,4
233,2
234,3
235,1
236,2
237,1
238,2
239,0
240,0
241,2
242,3
243,1
244,1
245,3
246,1
247,0
248,1
249,0
250,2
251,1
252,2
253,1
254,3
255,1
256,2
257,2
258,0
259,2
260,2
261,1
262,1
263,1
264,2
265,3
266,1
267,3
268,2
269,2
270,1
271,0
272,4
273,2
274,1
275,1
276,2
277,1
278,2
279,1
280,1
281,1
282,4
283,1
284,1
285,1
286,1
287,0
288,1
289,1
290,3
291,1
292,3
293,1
294,3
295,2
296,2
297,1
298,1
299,1
300,4
301,3
302,3
303,2
304,1
305,1
306,4
307,0
308,0
309,3
310,2
311,1
312,1
313,2
314,2
315,3
316,1
317,2
318,3
319,1
320,3
321,3
322,1
323,1
324,1
325,2
326,2
327,3
328,2
329,1
330,2
331,2
332,1
333,1
334,2
335,1
336,1
337,2
338,1
339,1
340,2
341,2
342,1
343,2
344,1
345,2
346,1
347,1
348,1
349,4
350,1
351,3
352,1
353,1
354,2
355,2
356,2
357,2
358,3
359,2
360,1
361,4
362,1
363,1
364,1
365,2
366,4
367,3
368,1
369,1
370,2
371,2
372,3
373,3
374,1
375,2
376,1
377,4
378,2
379,3
380,1
381,2
382,1
383,1
384,4
385,1
386,1
387,1
388,1
389,2
390,1
391,1
392,1
393,1
394,4
395,1
396,2
397,2
398,4
399,4
400,1
401,2
402,1
403,1
404,3
405,3
406,1
407,1
408,2
409,1
410,2
411,4
412,0
413,2
414,1
415,2
416,4
417,4
418,2
419,3
420,1
421,2
422,1
423,2
424,1
425,2
426,2
427,1
428,1
429,1
430,4
431,2
432,2
433,1
434,3
435,1
436,2
437,2
438,3
439,1
440,1
441,4
442,2
443,1
444,1
445,2
446,2
447,1
448,2
449,0
450,0
451,2
452,1
453,1
454,1
455,1
456,2
457,1
458,2
459,1
460,1
461,2
462,2
463,0
464,2
465,1
466,3
467,1
468,1
469,1
470,1
471,0
472,1
473,1
474,1
475,2
476,2
477,2
478,2
479,4
480,2
481,2
482,3
483,1
484,3
485,2
486,3
487,2
488,4
489,2
490,4
491,2
492,1
493,1
494,1
495,4
496,2
497,1
498,3
499,3
500,2
501,1
502,2
503,1
504,1
505,0
506,2
507,2
508,3
509,1
510,2
511,1
512,2
513,1
514,1
515,1
516,1
517,3
518,1
519,3
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,0
528,3
529,1
530,2
531,1
532,2
533,4
534,3
535,1
536,1
537,3
538,3
539,1
540,1
541,2
542,2
543,2
544,2
545,2
546,3
547,0
548,1
549,1
550,1
551,2
552,4
553,2
554,3
555,1
556,1
557,4
558,2
559,2
560,1
561,1
562,2
563,1
564,1
565,3
566,3
567,2
568,1
569,1
570,1
571,1
572,1
573,4
574,4
575,1
576,2
577,2
578,3
579,1
580,1
581,4
582,1
583,3
584,1
585,1
586,1
587,1
588,1
589,2
590,1
591,1
592,2
593,1
594,3
595,2
596,1
597,1
598,2
599,1
600,1
601,2
602,1
603,1
604,1
605,4
606,4
607,1
608,3
609,4
610,2
611,3
612,1
613,2
614,3
615,4
616,3
617,1
618,1
619,1
620,3
621,1
622,1
623,1
624,1
625,2
626,1
627,2
628,1
629,1
630,2
631,1
632,1
633,1
634,0
635,2
636,3
637,3
638,1
639,1
640,3
641,1
642,2
643,1
644,1
645,1
646,3
647,1
648,3
649,2
650,1
651,3
652,1
653,1
654,1
655,1
656,0
657,3
658,1
659,1
660,1
661,1
662,2
663,2
664,1
665,2
666,3
667,2
668,2
669,1
670,1
671,1
672,1
673,3
674,3
675,3
676,2
677,2
678,1
679,2
680,1
681,4
682,1
683,2
684,1
685,1
686,4
687,4
688,3
689,2
690,1
691,0
692,2
693,2
694,2
695,4
696,2
697,3
698,1
699,2
700,2
701,1
702,3
703,1
704,1
705,1
706,1
707,1
708,2
709,3
710,1
711,4
712,0
713,1
714,4
715,1
716,2
717,1
718,3
719,1
720,1
721,4
722,1
723,2
724,1
725,3
726,1
727,1
728,1
729,2
730,2
731,1
732,3
733,2
734,3
735,3
736,3
737,1
738,1
739,2
740,1
741,1
742,2
743,2
744,3
745,1
746,1
747,3
748,1
749,2
750,1
751,3
752,1
753,2
754,2
755,3
756,2
757,1
758,3
759,2
760,1
761,0
762,1
763,2
764,1
765,2
766,1
767,0
768,2
769,3
770,1
771,2
772,3
773,3
774,2
775,2
776,1
777,3
778,2
779,1
780,1
781,2
782,2
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,2
793,2
794,1
795,1
796,2
797,3
798,1
799,2
800,1
801,4
802,4
803,1
804,2
805,1
806,1
807,1
808,4
809,4
810,3
811,1
812,2
813,1
814,1
815,2
816,2
817,4
818,2
819,4
820,1
821,0
822,1
823,3
824,0
825,1
826,3
827,2
828,1
829,1
830,1
831,1
832,1
833,1
834,0
835,1
836,2
837,3
838,2
839,2
840,1
841,3
842,1
843,1
844,3
845,1
846,1
847,1
848,2
849,1
850,1
851,1
852,1
853,1
854,1
855,3
856,1
857,4
858,3
859,3
860,2
861,1
862,2
863,1
864,1
865,1
866,0
867,1
868,1
869,1
870,3
871,0
872,1
873,1
874,1
875,1
876,0
877,1
878,2
879,1
880,1
881,2
882,1
883,1
884,1
885,1
886,3
887,2
888,1
889,1
890,1
891,1
892,2
893,1
894,2
895,1
896,2
897,0
898,0
899,1
900,0
901,1
902,1
903,0
904,2
905,4
906,1
907,3
908,1
909,1
910,2
911,2
912,1
913,1
914,2
915,2
916,1
917,3
918,3
919,0
920,3
921,0
922,1
923,2
924,2
925,1
926,1
927,1
928,1
929,3
930,2
931,1
932,2
933,2
934,2
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,4
947,3
948,1
949,1
950,1
951,2
952,3
953,1
954,2
955,1
956,1
957,1
958,1
959,1
960,2
961,4
962,2
963,2
964,1
965,1
966,1
967,4
968,1
969,1
970,1
971,3
972,1
973,1
974,3
975,1
976,1
977,1
978,1
979,1
980,1
981,3
982,2
983,1
984,1
985,1
986,2
987,2
988,1
989,1
990,1
991,4
992,3
993,1
994,3
995,2
996,1
997,2
998,3
999,1
1000,1
1001,1
1002,1
1003,4
1004,3
1005,2
1006,3
1007,2
1008,1
1009,2
1010,2
1011,1
1012,1
1013,4
1014,2
1015,1
1016,1
1017,2
1018,1
1019,0
1020,1
1021,3
1022,1
1023,2
1024,1
1025,2
1026,1
1027,3
1028,1
1029,2
1030,1
1031,2
1032,1
1033,3
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,2
1041,2
1042,4
1043,0
1044,1
1045,4
1046,3
1047,4
1048,1
1049,2
1050,1
1051,1
1052,1
1053,2
1054,1
1055,3
1056,1
1057,1
1058,1
1059,1
1060,2
1061,1
1062,1
1063,4
1064,1
1065,2
1066,1
1067,1
1068,1
1069,1
1070,3
1071,1
1072,1
1073,3
1074,2
1075,2
1076,3
1077,2
1078,3
1079,3
1080,1
1081,4
1082,2
1083,1
1084,1
1085,1
1086,0
1087,1
1088,1
1089,1
