Id,Category
0,2
1,2
2,1
3,1
4,1
5,2
6,2
7,1
8,3
9,1
10,3
11,2
12,1
13,1
14,4
15,3
16,1
17,2
18,1
19,1
20,1
21,2
22,2
23,0
24,2
25,1
26,1
27,2
28,3
29,1
30,1
31,2
32,1
33,4
34,2
35,2
36,1
37,1
38,1
39,2
40,1
41,2
42,4
43,2
44,2
45,3
46,1
47,2
48,1
49,2
50,1
51,3
52,3
53,3
54,2
55,2
56,3
57,1
58,4
59,2
60,1
61,1
62,1
63,2
64,1
65,2
66,2
67,2
68,3
69,1
70,2
71,2
72,1
73,1
74,0
75,1
76,3
77,1
78,1
79,1
80,1
81,1
82,1
83,4
84,1
85,3
86,2
87,1
88,4
89,1
90,2
91,1
92,3
93,2
94,1
95,1
96,1
97,1
98,4
99,2
100,2
101,1
102,1
103,1
104,0
105,1
106,2
107,1
108,1
109,1
110,2
111,2
112,2
113,1
114,3
115,2
116,3
117,3
118,1
119,1
120,1
121,1
122,1
123,3
124,1
125,1
126,1
127,2
128,0
129,2
130,1
131,1
132,2
133,1
134,1
135,0
136,2
137,1
138,0
139,1
140,1
141,1
142,2
143,1
144,1
145,1
146,3
147,1
148,1
149,4
150,1
151,0
152,3
153,1
154,1
155,1
156,1
157,3
158,3
159,1
160,1
161,3
162,2
163,1
164,2
165,2
166,2
167,3
168,2
169,2
170,1
171,1
172,1
173,1
174,4
175,1
176,1
177,2
178,1
179,2
180,1
181,3
182,3
183,2
184,1
185,0
186,1
187,1
188,1
189,2
190,1
191,1
192,2
193,1
194,1
195,2
196,3
197,1
198,3
199,3
200,1
201,2
202,2
203,1
204,2
205,3
206,3
207,1
208,1
209,2
210,2
211,1
212,1
213,1
214,1
215,2
216,1
217,1
218,1
219,2
220,2
221,3
222,1
223,1
224,1
225,1
226,3
227,1
228,2
229,2
230,1
231,2
232,3
233,1
234,3
235,1
236,0
237,1
238,0
239,1
240,4
241,2
242,4
243,1
244,1
245,3
246,4
247,2
248,3
249,2
250,1
251,1
252,3
253,2
254,1
255,1
256,1
257,1
258,2
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,2
269,2
270,1
271,4
272,1
273,2
274,2
275,3
276,1
277,1
278,2
279,1
280,1
281,1
282,1
283,0
284,1
285,2
286,2
287,1
288,1
289,1
290,1
291,3
292,1
293,2
294,3
295,1
296,1
297,2
298,2
299,1
300,2
301,4
302,2
303,1
304,4
305,1
306,1
307,1
308,2
309,4
310,3
311,1
312,1
313,2
314,3
315,4
316,1
317,1
318,1
319,3
320,1
321,2
322,3
323,1
324,1
325,1
326,3
327,3
328,1
329,1
330,2
331,1
332,2
333,1
334,2
335,1
336,1
337,1
338,2
339,1
340,2
341,0
342,2
343,2
344,2
345,2
346,4
347,3
348,1
349,1
350,1
351,1
352,2
353,1
354,2
355,2
356,1
357,1
358,1
359,2
360,0
361,1
362,2
363,1
364,1
365,1
366,2
367,3
368,1
369,3
370,1
371,2
372,2
373,2
374,2
375,4
376,1
377,3
378,1
379,1
380,2
381,4
382,2
383,1
384,1
385,2
386,4
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,2
395,1
396,1
397,1
398,1
399,2
400,1
401,1
402,1
403,3
404,1
405,1
406,1
407,1
408,2
409,1
410,1
411,3
412,1
413,1
414,1
415,0
416,2
417,0
418,2
419,1
420,1
421,2
422,1
423,1
424,4
425,1
426,0
427,1
428,2
429,1
430,3
431,2
432,2
433,1
434,3
435,1
436,1
437,0
438,1
439,1
440,2
441,1
442,1
443,2
444,1
445,1
446,4
447,2
448,1
449,3
450,3
451,2
452,1
453,0
454,3
455,0
456,1
457,1
458,4
459,4
460,0
461,4
462,2
463,1
464,1
465,1
466,1
467,1
468,3
469,2
470,4
471,1
472,1
473,3
474,2
475,1
476,1
477,2
478,1
479,1
480,1
481,3
482,2
483,1
484,1
485,1
486,2
487,1
488,1
489,3
490,1
491,0
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,3
501,2
502,1
503,1
504,1
505,0
506,1
507,1
508,2
509,2
510,0
511,3
512,1
513,3
514,1
515,2
516,1
517,2
518,2
519,3
520,1
521,4
522,2
523,1
524,1
525,4
526,1
527,2
528,2
529,3
530,4
531,1
532,1
533,2
534,2
535,1
536,1
537,4
538,1
539,1
540,2
541,1
542,2
543,1
544,3
545,2
