Id,Category
0,2
1,2
2,1
3,4
4,1
5,3
6,3
7,1
8,1
9,1
10,1
11,2
12,2
13,2
14,1
15,2
16,1
17,2
18,1
19,3
20,1
21,2
22,3
23,1
24,1
25,1
26,2
27,1
28,2
29,2
30,2
31,2
32,1
33,1
34,2
35,4
36,2
37,2
38,1
39,1
40,1
41,1
42,1
43,2
44,1
45,2
46,1
47,1
48,1
49,1
50,2
51,1
52,1
53,1
54,0
55,3
56,0
57,1
58,1
59,1
60,1
61,2
62,1
63,1
64,2
65,2
66,3
67,2
68,1
69,0
70,0
71,1
72,1
73,2
74,1
75,2
76,1
77,1
78,2
79,1
80,1
81,2
82,2
83,2
84,2
85,4
86,1
87,1
88,1
89,1
90,2
91,2
92,1
93,3
94,0
95,1
96,2
97,3
98,4
99,1
100,4
101,4
102,1
103,1
104,2
105,1
106,3
107,1
108,1
109,0
110,1
111,1
112,3
113,2
114,1
115,1
116,1
117,2
118,1
119,1
120,3
121,2
122,1
123,2
124,1
125,1
126,1
127,3
128,2
129,4
130,4
131,2
132,2
133,1
134,1
135,2
136,3
137,2
138,1
139,1
140,3
141,0
142,1
143,2
144,1
145,2
146,1
147,1
148,1
149,1
150,2
151,2
152,1
153,1
154,4
155,1
156,2
157,2
158,1
159,3
160,1
161,1
162,1
163,1
164,3
165,1
166,1
167,2
168,2
169,2
170,1
171,1
172,1
173,0
174,1
175,2
176,4
177,4
178,2
179,1
180,1
181,1
182,2
183,1
184,1
185,0
186,3
187,0
188,1
189,2
190,1
191,4
192,1
193,2
194,2
195,2
196,1
197,1
198,1
199,1
200,2
201,1
202,2
203,2
204,2
205,3
206,4
207,1
208,1
209,1
210,3
211,3
212,2
213,1
214,2
215,2
216,1
217,2
218,1
219,1
220,4
221,1
222,2
223,3
224,2
225,1
226,1
227,2
228,1
229,2
230,1
231,1
232,1
233,3
234,1
235,2
236,4
237,1
238,1
239,3
240,3
241,2
242,0
243,1
244,2
245,3
246,2
247,1
248,4
249,1
250,1
251,2
252,1
253,2
254,1
255,1
256,1
257,0
258,1
259,2
260,4
261,1
262,1
263,2
264,3
265,3
266,1
267,3
268,1
269,2
270,1
271,1
272,1
273,1
274,1
275,4
276,3
277,1
278,1
279,4
280,2
281,1
282,1
283,1
284,1
285,1
286,2
287,2
288,2
289,1
290,3
291,2
292,1
293,2
294,0
295,3
296,4
297,1
298,2
299,1
300,1
301,0
302,0
303,1
304,1
305,2
306,1
307,4
308,1
309,2
310,3
311,1
312,1
313,1
314,2
315,2
316,2
317,1
318,1
319,2
320,1
321,1
322,1
323,2
324,2
325,3
326,2
327,3
328,1
329,2
330,1
331,1
332,1
333,2
334,1
335,1
336,3
337,0
338,1
339,2
340,1
341,1
342,4
343,1
344,1
345,0
346,1
347,1
348,1
349,2
350,1
351,2
352,4
353,1
354,0
355,1
356,2
357,1
358,2
359,2
360,1
361,2
362,3
363,3
364,2
365,2
366,1
367,2
368,0
369,2
370,2
371,4
372,1
373,1
374,2
375,2
376,1
377,0
378,1
379,1
380,1
381,1
382,1
383,4
384,0
385,2
386,4
387,0
388,1
389,2
390,3
391,2
392,0
393,1
394,1
395,1
396,1
397,1
398,1
399,3
400,1
401,1
402,1
403,1
404,2
405,0
406,2
407,2
408,2
409,2
410,1
411,1
412,2
413,0
414,1
415,4
416,2
417,2
418,2
419,1
420,2
421,3
422,1
423,3
424,4
425,3
426,1
427,1
428,1
429,1
430,1
431,3
432,1
433,1
434,2
435,1
436,2
437,3
438,0
439,1
440,1
441,1
442,1
443,4
444,1
445,3
446,4
447,1
448,2
449,1
450,4
451,1
452,2
453,2
454,3
455,2
456,1
457,1
458,1
459,3
460,1
461,3
462,4
463,4
464,2
465,1
466,2
467,3
468,2
469,2
470,2
471,2
472,2
473,3
474,1
475,2
476,2
477,1
478,0
479,0
480,1
481,1
482,2
483,2
484,1
485,4
486,1
487,2
488,4
489,1
490,4
491,1
492,1
493,1
494,3
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,3
503,1
504,1
505,2
506,1
507,1
508,0
509,1
510,3
511,1
512,1
513,1
514,1
515,1
516,2
517,1
518,3
519,1
520,1
521,1
522,2
523,1
524,1
525,1
526,2
527,2
528,2
529,1
530,1
531,1
532,1
533,0
534,3
535,3
536,2
537,2
538,1
539,0
540,4
541,2
542,2
543,1
544,1
545,1
