Id,Category
0,1
1,2
2,3
3,1
4,2
5,1
6,2
7,1
8,2
9,1
10,1
11,1
12,1
13,2
14,0
15,2
16,1
17,3
18,2
19,3
20,4
21,3
22,3
23,1
24,1
25,1
26,2
27,2
28,1
29,1
30,1
31,3
32,1
33,1
34,3
35,4
36,1
37,1
38,2
39,1
40,1
41,2
42,2
43,2
44,2
45,3
46,1
47,1
48,1
49,2
50,2
51,4
52,2
53,1
54,3
55,1
56,1
57,2
58,4
59,2
60,4
61,1
62,1
63,1
64,1
65,2
66,3
67,1
68,1
69,2
70,0
71,1
72,1
73,2
74,2
75,1
76,1
77,2
78,0
79,1
80,1
81,2
82,2
83,2
84,2
85,2
86,1
87,1
88,2
89,1
90,2
91,0
92,1
93,2
94,1
95,2
96,2
97,1
98,1
99,2
100,1
101,4
102,1
103,2
104,1
105,2
106,1
107,1
108,3
109,1
110,3
111,1
112,3
113,1
114,2
115,1
116,1
117,2
118,1
119,1
120,3
121,2
122,1
123,1
124,2
125,2
126,1
127,1
128,1
129,1
130,1
131,2
132,3
133,2
134,1
135,0
136,3
137,2
138,1
139,4
140,4
141,1
142,2
143,1
144,1
145,1
146,1
147,1
148,1
149,2
150,2
151,2
152,2
153,1
154,0
155,2
156,1
157,0
158,2
159,1
160,2
161,0
162,2
163,0
164,0
165,1
166,1
167,3
168,1
169,1
170,1
171,1
172,2
173,1
174,1
175,4
176,1
177,1
178,2
179,3
180,1
181,1
182,2
183,1
184,1
185,2
186,1
187,2
188,1
189,2
190,1
191,1
192,1
193,3
194,1
195,1
196,1
197,1
198,1
199,1
200,4
201,1
202,1
203,2
204,1
205,1
206,4
207,1
208,0
209,3
210,2
211,1
212,1
213,0
214,2
215,1
216,1
217,2
218,1
219,2
220,2
221,4
222,2
223,3
224,1
225,2
226,2
227,1
228,2
229,2
230,1
231,0
232,3
233,1
234,1
235,4
236,2
237,1
238,3
239,3
240,2
241,2
242,2
243,1
244,2
245,2
246,1
247,1
248,2
249,2
250,1
251,2
252,1
253,2
254,1
255,1
256,1
257,2
258,2
259,2
260,1
261,1
262,2
263,2
264,2
265,2
266,1
267,2
268,1
269,2
270,1
271,1
272,1
273,1
274,2
275,1
276,3
277,1
278,1
279,2
280,2
281,1
282,2
283,1
284,2
285,1
286,2
287,2
288,2
289,2
290,2
291,1
292,2
293,1
294,3
295,3
296,1
297,1
298,1
299,1
300,1
301,2
302,0
303,1
304,1
305,1
306,2
307,4
308,1
309,2
310,1
311,2
312,2
313,1
314,1
315,2
316,1
317,1
318,1
319,3
320,1
321,1
322,2
323,4
324,2
325,3
326,2
327,2
328,3
329,2
330,2
331,2
332,2
333,2
334,2
335,2
336,3
337,1
338,1
339,1
340,1
341,1
342,2
343,1
344,1
345,1
346,1
347,2
348,1
349,1
350,1
351,1
352,4
353,0
354,4
355,3
356,1
357,1
358,1
359,2
360,2
361,1
362,1
363,0
364,1
365,2
366,1
367,0
368,0
369,1
370,1
371,0
372,2
373,1
374,1
375,1
376,1
377,1
378,2
379,1
380,3
381,2
382,1
383,1
384,1
385,1
386,0
387,1
388,1
389,2
390,3
391,4
392,1
393,1
394,2
395,1
396,0
397,2
398,1
399,3
400,1
401,1
402,1
403,2
404,1
405,2
406,2
407,2
408,1
409,1
410,2
411,1
412,2
413,1
414,1
415,1
416,2
417,2
418,1
419,2
420,2
421,1
422,1
423,1
424,2
425,3
426,1
427,2
428,1
429,1
430,1
431,3
432,2
433,2
434,1
435,1
436,1
437,3
438,0
439,2
440,2
441,1
442,2
443,1
444,1
445,1
446,1
447,1
448,2
449,1
450,2
451,3
452,3
453,2
454,2
455,1
456,1
457,0
458,1
459,1
460,1
461,2
462,1
463,2
464,1
465,4
466,1
467,1
468,2
469,0
470,2
471,1
472,1
473,1
474,1
475,2
476,2
477,3
478,0
479,2
480,1
481,2
482,2
483,2
484,1
485,4
486,2
487,2
488,3
489,2
490,1
491,1
492,2
493,2
494,1
495,2
496,1
497,2
498,3
499,1
500,1
501,1
502,1
503,2
504,1
505,1
506,3
507,2
508,0
509,1
510,4
511,1
512,1
513,1
514,1
515,4
516,2
517,1
518,3
519,1
520,1
521,1
522,2
523,1
524,2
525,1
526,1
527,1
528,2
529,1
530,1
531,1
532,1
533,1
534,2
535,1
536,2
537,1
538,1
539,2
540,1
541,2
542,1
543,2
544,1
545,2
546,1
547,1
548,1
549,1
550,4
551,4
552,1
553,1
554,1
555,2
556,1
557,2
558,1
559,3
560,2
561,1
562,1
563,2
564,0
565,2
566,3
567,1
568,2
569,3
570,2
571,1
572,1
573,1
574,4
575,1
576,2
577,4
578,1
579,1
580,1
581,1
582,1
583,2
584,1
585,1
586,4
587,1
588,0
589,1
590,4
591,2
592,3
593,1
594,2
595,1
596,1
597,1
598,2
599,3
600,2
601,1
602,1
603,1
604,2
605,1
606,0
607,1
608,2
609,1
610,1
611,1
612,4
613,2
614,2
615,1
616,1
617,1
618,1
619,1
620,2
621,2
622,2
623,1
624,2
625,1
626,3
627,1
628,4
629,2
630,1
631,2
632,2
633,1
634,1
635,2
636,1
637,1
638,4
639,1
640,1
641,1
642,4
643,2
644,0
645,0
646,2
647,1
648,4
649,2
650,1
651,1
652,2
653,1
654,1
655,2
656,1
657,2
658,1
659,2
660,2
661,1
662,1
663,1
664,1
665,2
666,1
667,2
668,1
669,0
670,0
671,1
672,2
673,2
674,3
675,1
676,2
677,1
678,3
679,2
680,1
681,1
682,3
683,1
684,4
685,4
686,0
687,1
688,1
689,1
690,1
691,1
692,3
693,1
694,1
695,1
696,3
697,2
698,3
699,1
700,0
701,1
702,1
703,2
704,1
705,2
706,1
707,1
708,2
709,1
710,2
711,1
712,2
713,2
714,1
715,4
716,4
717,1
718,1
719,1
720,3
721,2
722,2
723,0
724,1
725,3
726,2
727,1
728,2
729,0
730,2
731,1
732,1
733,1
734,1
735,1
736,1
737,4
738,2
739,1
740,2
741,4
742,2
743,1
744,0
745,1
746,3
747,1
748,2
749,2
750,1
751,2
752,1
753,1
754,1
755,1
756,1
757,2
758,1
759,1
760,2
761,1
762,1
763,1
764,1
765,1
766,1
767,3
768,1
769,1
770,1
771,3
772,1
773,2
774,3
775,2
776,0
777,3
778,2
779,0
780,1
781,1
782,1
783,0
784,1
785,1
786,1
787,2
788,1
789,1
790,2
791,1
792,2
793,2
794,2
795,2
796,1
797,4
798,0
799,1
800,1
801,1
802,1
803,3
804,2
805,1
806,1
807,2
808,1
809,2
810,1
811,2
812,1
813,1
814,2
815,2
816,1
817,2
818,2
819,0
820,2
821,1
822,1
823,1
824,2
825,2
826,1
827,3
828,3
829,1
830,1
831,2
832,1
833,1
834,1
835,2
836,1
837,2
838,2
839,3
840,2
841,2
842,1
843,2
844,2
845,1
846,2
847,1
848,1
849,1
850,2
851,2
852,1
853,1
854,2
855,4
856,1
857,4
858,1
859,1
860,1
861,0
862,2
863,1
864,1
865,1
866,3
867,2
868,1
869,1
870,4
871,3
872,1
873,0
874,1
875,1
876,2
877,1
878,3
879,1
880,1
881,1
882,1
883,1
884,0
885,0
886,1
887,0
888,4
889,1
890,1
891,1
892,2
893,1
894,0
895,0
896,0
897,2
898,1
899,1
900,2
901,1
902,2
903,1
904,4
905,3
906,2
907,2
908,1
909,1
910,1
911,1
912,2
913,2
914,2
915,1
916,2
917,2
918,2
919,0
920,2
921,1
922,1
923,2
924,1
925,2
926,2
927,2
928,2
929,1
930,1
931,1
932,2
933,2
934,3
935,1
936,1
937,0
938,2
939,0
940,3
941,0
942,1
943,1
944,1
945,3
946,2
947,2
948,2
949,4
950,0
951,0
952,1
953,2
954,1
955,1
956,3
957,1
958,1
959,2
960,2
961,1
962,2
