Id,Category
0,1
1,2
2,1
3,1
4,1
5,1
6,2
7,1
8,3
9,3
10,3
11,2
12,1
13,2
14,3
15,1
16,1
17,1
18,2
19,0
20,3
21,1
22,3
23,1
24,2
25,1
26,2
27,1
28,2
29,4
30,2
31,3
32,1
33,1
34,3
35,1
36,1
37,1
38,0
39,3
40,1
41,2
42,0
43,1
44,1
45,3
46,2
47,2
48,1
49,2
50,1
51,2
52,0
53,1
54,3
55,1
56,1
57,1
58,3
59,1
60,0
61,2
62,1
63,1
64,3
65,2
66,3
67,3
68,1
69,0
70,0
71,1
72,1
73,2
74,1
75,1
76,2
77,1
78,3
79,1
80,1
81,2
82,1
83,1
84,2
85,3
86,0
87,1
88,2
89,1
90,1
91,2
92,1
93,3
94,2
95,1
96,2
97,1
98,2
99,4
100,2
101,1
102,1
103,0
104,2
105,2
106,1
107,1
108,1
109,0
110,1
111,1
112,3
113,2
114,1
115,1
116,1
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,1
128,2
129,1
130,4
131,2
132,1
133,2
134,3
135,2
136,3
137,2
138,1
139,1
140,0
141,1
142,1
143,2
144,2
145,1
146,1
147,2
148,1
149,1
150,1
151,3
152,1
153,1
154,0
155,0
156,1
157,4
158,1
159,2
160,1
161,2
162,1
163,2
164,1
165,3
166,2
167,3
168,1
169,2
170,1
171,1
172,1
173,4
174,2
175,1
176,2
177,4
178,2
179,2
180,2
181,1
182,1
183,1
184,2
185,3
186,1
187,1
188,1
189,0
190,1
191,1
192,1
193,2
194,1
195,3
196,1
197,0
198,1
199,1
200,1
201,1
202,0
203,2
204,1
205,1
206,4
207,3
208,3
209,4
210,4
211,2
212,2
213,4
214,1
215,1
216,1
217,2
218,1
219,2
220,0
221,1
222,2
223,1
224,4
225,1
226,1
227,1
228,1
229,3
230,2
231,2
232,1
233,3
234,1
235,1
236,1
237,1
238,1
239,4
240,3
241,0
242,2
243,1
244,2
245,1
246,2
247,1
248,2
249,1
250,1
251,1
252,1
253,1
254,4
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,3
264,3
265,2
266,4
267,1
268,3
269,4
270,2
271,1
272,2
273,2
274,2
275,2
276,3
277,1
278,1
279,1
280,2
281,1
282,1
283,1
284,2
285,0
286,2
287,2
288,1
289,3
290,3
291,1
292,4
293,2
294,1
295,1
296,4
297,1
298,1
299,2
300,2
301,3
302,1
303,1
304,1
305,1
306,2
307,1
308,2
309,2
310,2
311,2
312,2
313,1
314,0
315,2
316,3
317,1
318,2
319,1
320,2
321,1
322,2
323,1
324,1
325,3
326,2
327,1
328,1
329,2
330,2
331,1
332,2
333,0
334,1
335,2
336,3
337,1
338,1
339,1
340,2
341,3
342,4
343,2
344,1
345,1
346,1
347,1
348,2
349,1
350,1
351,1
352,4
353,2
354,1
355,1
356,3
357,1
358,1
359,0
360,1
361,1
362,3
363,2
364,1
365,1
366,0
367,0
368,0
369,1
370,1
371,1
372,2
373,1
374,2
375,1
376,2
377,1
378,2
379,1
380,3
381,0
382,0
383,1
384,1
385,2
386,1
387,0
388,1
389,1
390,2
391,3
392,2
393,2
394,2
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,4
404,1
405,1
406,4
407,1
408,1
409,1
410,1
411,0
412,1
413,3
414,3
415,4
416,2
417,2
418,1
419,2
420,1
421,2
422,1
423,3
424,3
425,2
426,1
427,1
428,1
429,1
430,1
431,3
432,2
433,1
434,1
435,2
436,2
437,3
438,4
439,1
440,2
441,1
442,3
443,1
444,1
445,1
446,1
447,1
448,1
449,0
450,1
451,3
452,3
453,2
454,2
455,3
456,1
457,1
458,2
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,2
467,1
468,2
469,1
470,1
471,2
472,2
473,2
474,2
475,2
476,2
477,1
478,1
479,0
480,2
481,2
482,2
483,2
484,1
485,4
486,2
487,2
488,4
489,2
490,4
491,1
492,1
493,2
494,1
495,3
496,1
497,1
498,1
499,0
500,1
501,1
502,2
503,0
504,1
505,2
506,3
507,1
508,4
509,1
510,1
511,1
512,2
513,1
514,1
515,4
516,1
517,2
518,1
519,1
520,1
521,3
522,1
523,2
524,2
525,0
526,2
527,2
528,0
529,1
530,1
531,1
532,1
533,1
534,1
535,2
536,2
537,1
538,3
539,1
540,1
541,2
542,1
543,2
544,2
545,3
546,0
547,2
548,1
549,1
550,1
551,1
552,2
553,3
554,1
555,4
556,1
557,1
558,1
559,3
560,1
561,2
562,1
563,1
564,4
565,2
566,1
567,2
568,1
569,1
570,1
571,1
572,1
573,1
574,2
575,1
576,2
577,2
578,2
579,2
580,1
581,2
582,1
583,1
584,1
585,2
586,1
587,3
588,0
589,1
590,1
591,2
592,1
593,1
594,0
595,2
596,2
597,1
598,0
599,1
600,1
601,3
602,2
603,1
604,1
605,3
606,0
607,2
608,1
609,2
610,1
611,3
612,3
613,2
614,0
615,4
616,1
617,1
618,1
619,1
620,1
621,2
622,2
623,1
624,2
625,1
626,3
627,1
628,0
629,1
630,1
631,1
632,1
633,1
634,3
635,1
636,3
637,1
638,1
639,1
640,1
641,2
642,1
643,2
644,4
645,3
646,2
647,2
648,0
649,3
650,1
651,4
652,2
653,0
654,1
655,2
656,1
657,2
658,3
659,2
660,1
661,1
662,2
663,1
664,4
665,1
666,1
667,2
668,3
669,1
670,3
671,3
672,0
673,0
674,4
675,2
676,1
677,2
678,1
679,1
680,1
681,0
682,1
683,2
684,1
685,1
686,0
687,2
688,1
689,1
690,1
691,2
692,2
693,1
694,1
695,2
696,3
697,2
698,3
699,0
700,0
701,4
702,1
703,3
704,1
705,1
706,2
707,1
708,1
709,1
710,2
711,2
712,2
713,0
714,3
715,1
716,1
717,2
718,1
719,1
720,1
721,1
722,0
723,1
724,4
725,1
726,3
727,1
728,1
729,2
730,0
731,1
732,2
733,1
734,1
735,2
736,2
737,2
738,2
739,3
740,1
741,4
742,1
743,1
744,4
745,1
746,1
747,1
748,2
749,4
750,1
751,1
752,1
753,1
754,2
755,0
756,1
757,1
758,2
759,2
760,1
761,1
762,1
763,1
764,3
765,2
766,1
767,2
768,1
769,0
770,3
771,1
772,4
773,3
774,3
775,4
776,0
777,1
778,1
779,0
780,3
781,1
782,1
783,1
784,1
785,2
786,1
787,1
788,2
789,1
790,2
791,1
792,3
793,1
794,1
795,2
796,2
797,3
798,2
799,1
800,1
801,2
802,1
803,3
804,2
805,1
806,1
807,2
808,1
809,1
810,4
811,1
812,2
813,2
814,1
815,3
816,1
817,2
818,1
819,1
820,2
821,1
822,1
823,1
824,1
825,2
826,1
827,1
828,2
829,1
830,1
831,1
832,1
833,1
834,2
835,2
836,2
837,1
838,1
839,1
840,1
841,2
842,1
843,4
844,1
845,1
846,1
847,1
848,1
849,2
850,2
851,1
852,1
853,2
854,2
855,0
856,2
857,0
858,2
859,1
860,2
861,1
862,1
863,4
864,2
865,3
866,3
867,2
868,1
869,1
870,2
871,0
872,4
873,4
874,1
875,3
876,1
877,2
878,2
879,1
880,1
881,2
882,2
883,0
884,0
885,1
886,2
887,4
888,1
889,2
890,1
891,1
892,2
893,1
894,1
895,1
896,0
897,1
898,2
899,1
900,1
901,1
902,1
903,2
904,1
905,3
906,1
907,1
908,2
909,1
910,1
911,3
912,2
913,2
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,3
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,2
932,2
933,4
934,1
935,1
936,3
937,4
938,1
939,0
940,3
941,4
942,2
943,1
944,1
945,1
946,1
947,0
948,2
949,4
950,0
951,2
952,1
953,1
954,1
955,2
956,3
957,2
958,2
959,2
960,2
961,1
962,1
