Id,Category
0,1
1,1
2,1
3,2
4,1
5,1
6,3
7,1
8,4
9,1
10,2
11,2
12,2
13,2
14,4
15,1
16,2
17,1
18,1
19,1
20,1
21,2
22,1
23,2
24,2
25,2
26,2
27,1
28,2
29,3
30,3
31,3
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,2
40,1
41,2
42,2
43,1
44,1
45,2
46,2
47,2
48,1
49,2
50,2
51,2
52,1
53,1
54,2
55,1
56,2
57,2
58,3
59,3
60,4
61,2
62,1
63,2
64,1
65,1
66,1
67,1
68,1
69,2
70,3
71,2
72,1
73,1
74,2
75,1
76,1
77,1
78,2
79,1
80,3
81,1
82,1
83,1
84,2
85,0
86,1
87,3
88,3
89,1
90,2
91,1
92,1
93,1
94,2
95,1
96,2
97,2
98,1
99,1
100,4
101,2
102,1
103,0
104,1
105,2
106,4
107,3
108,3
109,4
110,1
111,1
112,3
113,1
114,1
115,1
116,1
117,2
118,1
119,1
120,3
121,1
122,1
123,2
124,1
125,1
126,1
127,1
128,1
129,1
130,4
131,2
132,1
133,1
134,1
135,1
136,2
137,2
138,2
139,3
140,1
141,1
142,1
143,4
144,1
145,1
146,1
147,2
148,1
149,1
150,2
151,1
152,2
153,1
154,1
155,1
156,1
157,1
158,2
159,1
160,1
161,1
162,4
163,1
164,1
165,1
166,1
167,3
168,1
169,2
170,3
171,1
172,2
173,4
174,1
175,2
176,1
177,2
178,2
179,3
180,2
181,2
182,4
183,2
184,3
185,3
186,1
187,1
188,1
189,1
190,1
191,4
192,1
193,1
194,1
195,2
196,1
197,1
198,2
199,2
200,4
201,1
202,1
203,2
204,1
205,1
206,1
207,1
208,3
209,2
210,2
211,1
212,1
213,2
214,0
215,1
216,1
217,2
218,1
219,1
220,2
221,1
222,2
223,3
224,3
225,1
226,1
227,1
228,1
229,1
230,1
231,2
232,1
233,1
234,1
235,1
236,1
237,0
238,3
239,3
240,1
241,2
242,0
243,1
244,2
245,2
246,2
247,2
248,1
249,1
250,2
251,2
252,2
253,2
254,4
255,1
256,1
257,1
258,0
259,1
260,4
261,1
262,2
263,3
264,3
265,1
266,1
267,2
268,1
269,1
270,1
271,1
272,1
273,1
274,3
275,1
276,3
277,1
278,3
279,1
280,1
281,2
282,1
283,2
284,2
285,1
286,2
287,3
288,1
289,1
290,1
291,1
292,1
293,2
294,2
295,2
296,4
297,1
298,2
299,2
300,1
301,2
302,1
303,1
304,2
305,2
306,1
307,2
308,2
309,1
310,4
311,2
312,1
313,2
314,2
315,2
316,2
317,1
318,1
319,1
320,1
321,1
322,1
323,2
324,2
325,1
326,2
327,1
328,3
329,1
330,1
331,1
332,2
333,2
334,3
335,2
336,2
337,1
338,1
339,1
340,1
341,1
342,2
343,1
344,1
345,3
346,1
347,2
348,2
349,0
350,1
351,1
352,1
353,1
354,1
355,1
356,2
357,2
358,2
359,2
360,1
361,1
362,3
363,3
364,2
365,1
366,4
367,1
368,0
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,3
381,0
382,1
383,4
384,2
385,1
386,1
387,0
388,1
389,2
390,4
391,1
392,1
393,2
394,1
395,1
396,2
397,1
398,1
399,0
400,1
401,4
402,1
403,1
404,1
405,2
406,1
407,2
408,2
409,1
410,3
411,1
412,2
413,2
414,1
415,1
416,1
417,3
418,2
419,4
420,1
421,1
422,1
423,1
424,0
425,0
426,1
427,1
428,2
429,2
430,1
431,3
432,1
433,1
434,0
435,2
436,2
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,2
446,1
447,1
448,1
449,2
450,1
451,1
452,1
453,2
454,2
455,3
456,1
457,3
458,2
459,4
460,1
461,2
462,4
463,1
464,1
465,4
466,2
467,2
468,2
469,2
470,2
471,3
472,1
473,1
474,2
475,4
476,2
477,2
478,2
479,2
480,1
481,1
482,2
483,2
484,1
485,4
486,1
487,2
488,4
489,2
490,1
491,4
492,1
493,2
494,1
495,1
496,1
497,2
498,3
499,1
500,1
501,2
502,3
503,1
504,1
505,1
506,3
507,1
508,4
509,2
510,1
511,1
512,1
513,1
514,1
515,4
516,1
517,1
518,3
519,1
520,2
521,1
522,1
523,1
524,2
525,1
526,2
527,1
528,2
529,0
530,1
531,1
532,2
533,1
534,1
535,3
536,2
537,1
538,3
539,2
540,1
541,2
542,2
543,2
544,1
545,2
546,4
547,4
548,1
549,2
550,1
551,1
552,3
553,1
554,1
555,1
556,2
557,1
558,1
559,3
560,3
561,1
562,1
563,2
564,4
565,2
566,1
567,1
568,1
569,3
570,1
571,1
572,1
573,2
574,1
575,2
576,2
577,1
578,1
579,1
580,1
581,1
582,2
583,2
584,1
585,2
586,3
587,1
588,1
589,1
590,2
591,2
592,2
593,1
594,2
595,1
596,1
597,1
598,0
599,1
600,2
601,2
602,2
603,1
604,1
605,3
606,2
607,1
608,1
609,1
610,4
611,1
612,4
613,1
614,0
615,1
616,2
617,1
618,1
619,1
620,1
621,2
622,1
623,2
624,1
625,1
626,3
627,2
628,4
629,1
630,1
631,0
632,2
633,2
634,1
635,1
636,1
637,1
638,2
639,1
640,2
641,3
642,1
643,2
644,4
645,2
646,3
647,1
648,2
649,1
650,1
651,0
652,1
653,1
654,1
655,2
656,1
657,2
658,1
659,1
660,3
661,1
662,2
663,1
664,4
665,1
666,1
667,2
668,1
669,4
670,2
671,1
672,3
673,1
674,1
675,2
676,2
677,2
678,0
679,3
680,2
681,2
682,3
683,1
684,2
685,1
686,0
687,2
688,1
689,1
690,1
691,0
692,3
693,1
694,1
695,3
696,3
697,4
698,3
699,1
700,1
701,1
702,2
703,3
704,1
705,2
706,2
707,1
708,2
709,1
710,2
711,1
712,2
713,1
714,1
715,4
716,1
717,2
718,1
719,2
720,2
721,1
722,3
723,1
724,4
725,1
726,3
727,1
728,3
729,2
730,3
731,2
732,1
733,1
734,0
735,2
736,2
737,4
738,3
739,2
740,2
741,1
742,2
743,2
744,4
745,0
746,3
747,1
748,3
749,2
750,1
751,1
752,2
753,1
754,2
755,1
756,1
757,2
758,1
759,1
760,0
761,1
762,4
763,2
764,3
765,1
766,1
767,2
768,1
769,1
770,1
771,3
772,1
773,0
774,3
775,1
776,1
777,2
778,4
779,3
780,1
781,1
782,1
783,4
784,1
785,1
786,1
787,2
788,1
789,1
790,0
791,1
792,3
793,1
794,1
795,1
796,1
797,3
798,2
799,1
800,1
801,1
802,1
803,3
804,4
805,1
806,1
807,2
808,1
809,2
810,1
811,1
